player_id,game_id,time_end,team,mean,std
85590,509889,2007-06-11 14:12:45,1,28.1339835941,1.38721152072
98196,510236,2007-06-18 19:46:04,3,27.711679709,1.65521475871
52453,1642901,,6,,
97503,510394,2007-06-13 22:55:51,4,31.4874083935,2.57844879579
49521,510400,2007-06-14 21:53:22,2,29.821117413,1.91965295578
73061,510462,2007-06-15 06:56:46,2,25.8466717347,1.64863656996
50465,207806,2007-02-13 16:54:11,2,29.5028518385,1.02444724673
100193,510700,2007-06-20 08:08:23,4,31.348016804,1.80098627088
96840,510831,2007-06-13 22:19:45,2,24.9010392286,2.70098157565
14367,210546,2007-02-20 22:04:44,1,31.5950607014,2.12755849486
89735,510938,2007-07-02 04:00:08,1,29.7235524684,1.9705447676
92393,511157,2007-06-15 19:04:56,2,30.7302553667,0.94317156239
53906,210517,2007-02-15 13:05:40,2,20.2413430141,5.88414090269
55040,864905,2007-09-12 05:05:01,2,33.18156354,1.0494286653
101735,512138,2007-06-13 06:56:57,2,27.4333379998,1.96789821656
67906,512242,2007-06-11 05:36:41,2,29.8881627547,1.32367148204
44465,208250,2007-02-12 18:02:34,2,28.5845376353,3.18714074606
44321,512499,2007-06-16 09:04:42,1,30.0249317435,0.678626994232
80322,512654,2007-06-30 10:15:05,2,25.7972901882,2.61823817879
95835,513058,2007-06-15 04:35:57,3,27.1745598462,2.19159163799
147089,1643505,,2,,
151065,1643505,,5,,
44547,513654,2007-06-15 20:16:59,2,29.3635871886,3.46513107095
101705,513714,2007-06-11 17:05:39,2,32.6827007724,3.21686290107
80317,867204,2007-09-14 00:37:31,2,38.0511307601,3.04555670987
74353,514007,2007-06-11 20:40:43,2,29.6252073212,1.51511958752
49759,514078,2007-06-23 14:41:35,3,28.1834015937,3.92683056719
96487,514189,2007-06-13 18:50:14,2,28.4654028011,1.61771092779
83728,514209,2007-06-19 00:08:52,3,30.2422703164,2.00449491248
13275,2209640,,1,,
86318,514349,2007-06-23 03:28:46,2,29.3866810418,1.6948724157
42089,208605,2007-02-06 00:06:23,2,24.2360658999,2.54065879983
88383,1643080,,4,,
132450,867937,2007-09-16 01:27:49,3,28.9702480382,1.62440849992
83861,514946,2007-06-27 19:55:36,3,25.2501034033,2.75501766391
79535,868266,2007-09-12 21:53:30,1,33.6356485006,1.96051896309
92171,2210462,,3,,
102907,515384,2007-07-12 06:51:39,2,28.3332314434,2.97537179489
26578,515428,2007-06-13 01:42:30,2,27.211333753,2.87059035164
90123,515490,2007-06-23 04:28:45,3,27.6017542066,1.91878289051
135826,868886,2007-09-13 00:43:32,1,34.0805839003,5.63207952896
68442,1643119,,5,,
132678,1643538,,5,,
88932,515665,2007-06-20 06:56:01,6,30.0382582527,1.93778782892
27724,208973,2007-02-03 22:03:36,3,31.6965540022,2.84809231757
101010,515743,2007-06-12 03:27:48,2,28.4482866684,3.05038366849
103100,515791,2007-06-17 05:16:40,5,36.7562973274,4.58211133493
118381,869168,2007-09-16 17:52:59,4,30.3561693881,1.30593107705
41166,210987,2007-02-05 17:57:28,2,34.0863559286,1.69725427386
84547,516074,2007-06-12 04:17:01,1,29.0770080963,2.07333172471
135831,869446,2007-09-13 02:41:07,1,29.0764936084,4.74580775425
54215,211586,2007-02-14 20:18:22,5,12.3353062006,4.9257939896
99825,516270,2007-06-13 01:03:07,1,29.6322622741,2.54456530135
135865,869690,2007-09-13 03:49:33,2,31.5672752814,6.23988094182
85175,1645153,,3,,
81148,1645153,,4,,
103161,516445,2007-06-13 07:39:39,1,30.0946541963,3.23118245146
98900,516466,2007-06-12 10:49:55,2,24.4698987664,2.73378688036
52500,869865,2007-09-14 13:06:19,1,32.6663777845,2.05220987566
101734,1643740,,2,,
86153,869904,2007-09-20 04:15:43,3,30.2377498667,1.18774360552
148586,1368154,2007-12-16 15:15:00,2,33.0973483964,2.69964295877
29494,869988,2007-09-19 17:29:01,1,26.5383431903,1.29287210922
49996,516669,2007-06-14 03:51:37,1,27.9209349943,1.15400488141
33687,1368493,,2,,
95370,516984,2007-06-19 14:13:12,3,28.2409383372,2.42623429876
59326,870424,2007-09-13 08:48:07,1,30.5167360238,2.74994842742
135898,870450,2007-09-13 09:12:17,2,31.2505586516,3.07954736781
86889,517175,2007-07-01 17:48:18,2,21.751249309,3.16081640737
38975,870606,2007-09-24 11:49:45,3,32.8808062469,1.76648011114
147306,1643767,,1,,
41638,1643775,,2,,
82183,517844,2007-06-17 12:33:40,1,33.1392318372,1.92640630094
135831,871585,2007-09-13 17:43:48,1,29.1588955215,3.63321658176
24840,518289,2007-06-13 16:58:10,1,29.2721601489,0.934775421716
23533,871622,2007-09-13 16:51:19,2,27.4337332448,2.57804049832
125581,1369867,2007-12-11 04:32:26,2,26.3346071149,2.18722008444
103138,518509,2007-06-14 17:56:10,3,32.149223305,2.88579297929
65119,518546,2007-06-14 23:41:56,2,29.072792169,1.49918619455
88652,518598,2007-06-14 22:50:17,1,30.5195640678,0.992935789604
37088,212194,2007-02-10 18:21:58,2,29.4117794986,0.888268888588
79640,518720,2007-06-19 22:56:48,1,27.7937215541,3.12421694171
60943,518818,2007-06-18 12:44:34,2,25.040397614,2.01845774582
84232,518889,2007-06-14 12:22:07,4,28.966129815,0.758200686918
719,519011,2007-06-12 21:35:51,2,34.0395728769,1.94980913256
39595,872470,2007-09-18 14:36:22,2,29.1688877461,2.99637232148
63498,519282,2007-06-16 09:28:32,2,29.0216469002,2.46248742885
98796,519302,2007-06-17 19:42:46,2,28.6951881202,1.73681959601
77417,2214677,,3,,
105893,872783,2007-10-07 00:17:17,4,28.4991758699,1.82126754396
39493,219629,2007-02-09 00:57:26,1,31.2408088949,1.86280447896
22937,1645669,,2,,
99042,519777,2007-06-18 21:17:43,1,29.6066149346,1.16065594871
98642,1645669,,4,,
166862,1645669,,8,,
58369,520024,2007-06-25 17:30:40,2,28.8188148476,1.1026689241
103217,520090,2007-06-13 01:12:53,2,26.3099373311,2.8923788775
57961,520658,2007-06-18 21:48:30,2,31.4488645179,1.67960016947
37733,520865,2007-06-14 02:49:13,2,32.7881845411,1.91417677227
100161,520903,2007-06-16 06:04:12,2,26.2460868833,3.23364642669
121983,874514,2007-09-16 22:38:31,3,31.9338338947,1.36537381526
56495,521186,2007-06-21 13:18:42,1,27.4543556793,1.02771452357
76555,521189,2007-06-21 02:23:20,1,28.7753537942,0.798379061425
30180,1645672,,3,,
131204,1645672,,4,,
44312,521744,2007-06-21 11:38:01,2,30.1509040246,0.975633603954
78812,521942,2007-06-13 13:12:00,2,24.922624965,4.70946520826
38533,875419,2007-09-30 10:31:46,1,30.9129612646,0.993286068335
91839,522046,2007-06-18 13:24:27,2,29.0581700417,1.68054381385
59005,522053,2007-06-13 14:13:58,1,43.1698827794,3.10419167055
79670,522062,2007-06-14 19:58:58,2,32.7902157335,2.40053229138
55871,223161,2007-02-17 11:45:51,1,29.788154518,3.63727447322
103611,522278,2007-06-17 17:33:09,1,22.8348142348,3.31940909507
96840,522380,2007-06-13 15:52:57,3,25.8569716819,2.40605350395
100726,522468,2007-06-15 01:47:46,2,28.7586647988,1.71736837506
103440,522489,2007-06-20 13:19:40,5,24.819295452,2.70114545961
51167,522632,2007-06-13 17:11:30,2,27.404137652,1.6174787293
31210,1643996,,1,,
48431,213168,2007-02-11 18:49:19,2,27.504344951,4.50468949605
84428,522983,2007-06-13 21:51:19,2,29.0866053685,1.85458525936
84685,523070,2007-06-20 19:09:11,1,30.5750926611,2.20939258317
110968,876593,2007-09-25 18:27:10,3,26.2427869802,1.3917263598
81209,523282,2007-06-17 20:31:58,2,27.9715974031,2.10261606053
47350,1644050,,1,,
103798,523992,2007-06-19 03:39:56,3,30.1685678581,3.72459173799
58367,524052,2007-06-17 16:25:15,1,28.5494129406,1.7175940427
135111,877527,2007-09-14 21:11:23,2,29.0718222569,2.66878578242
111665,1644060,,4,,
153567,1375501,2007-12-14 22:15:19,2,29.6864765265,2.65548435158
26481,524219,2007-06-21 14:02:11,1,30.3404023144,0.977321376792
54526,213572,2007-02-13 17:35:41,2,35.7071431009,5.75551035837
95972,524296,2007-06-17 17:39:46,2,26.9490491186,3.44179655881
103928,524307,2007-07-01 00:17:49,3,38.2681251937,4.53229053663
138112,1644077,,1,,
74260,524674,2007-06-21 18:52:01,2,29.1470655005,3.21602988472
90538,524687,2007-06-24 17:22:14,1,26.5040574166,2.4526470279
103994,524762,2007-06-18 10:57:31,6,17.4599528359,5.80912265635
42211,213735,2007-02-10 00:07:41,1,29.6399042961,2.01126698404
63548,2401901,2008-05-18 21:28:39,1,31.5149225471,0.786028149386
82346,878720,2007-09-21 18:44:56,2,28.2993558188,2.10070518071
72719,525250,2007-06-17 07:56:42,1,31.1796313981,1.86678416094
67056,525264,2007-06-17 22:25:43,2,32.23416527,2.64385278372
100147,878753,2007-09-24 21:03:13,1,29.321335705,3.01233909074
90348,525464,2007-06-23 11:59:06,3,29.1393014601,2.85613565179
103573,525532,2007-06-27 07:51:19,4,31.8223573481,3.04768613102
38169,213940,2007-02-06 02:55:06,1,32.4189762353,3.73360473475
103067,525690,2007-06-18 02:46:59,2,29.8990282465,2.72907614178
22869,222422,2007-02-17 12:33:17,3,30.2316909127,0.726393779472
136794,879264,2007-10-02 16:09:12,5,32.9314770883,3.27256497819
104036,526129,2007-06-19 15:21:50,3,30.3046856647,3.60299309409
102795,526209,2007-06-17 14:36:35,1,27.6466536976,1.65468746025
95535,526315,2007-06-18 07:59:36,2,31.1592540089,3.03807725643
65481,526502,2007-06-16 20:31:41,1,28.4333283629,2.06399552893
40754,1645289,,4,,
27878,526888,2007-07-12 22:18:24,1,30.8807864467,2.39197857276
104469,527108,2007-07-02 09:44:44,6,21.9140483003,3.13432196325
72124,527197,2007-06-24 02:07:42,6,33.0957440939,2.22417208561
93129,527244,2007-06-18 02:29:21,2,30.4220313205,1.67465825091
79093,527374,2007-06-19 03:41:15,5,27.3467144398,2.32393808572
94695,527399,2007-06-20 09:29:03,1,27.2703223022,1.45992602922
121772,881290,2007-09-28 10:12:06,2,29.5271570341,1.48725244869
138743,1644244,,2,,
107908,1644244,,3,,
103539,527869,2007-06-18 01:28:05,2,29.9308700999,3.1334127065
103936,527951,2007-06-29 10:24:02,6,33.689774697,2.72652296977
37494,528022,2007-07-10 12:24:16,2,28.8347754677,1.41645932009
160098,1379677,2007-12-12 10:46:53,1,29.4894286636,1.74313404649
82462,528353,2007-07-04 06:33:44,2,30.210151603,1.68079647547
162619,1379971,2007-12-17 11:04:25,4,28.7467691025,2.24136492964
79776,528622,2007-06-18 15:27:05,2,29.4599170744,1.53974031577
35808,528704,2007-06-18 11:44:31,2,29.7464484662,0.731345382056
42319,214702,2007-02-06 18:35:58,2,26.6482625057,1.45377256264
120235,1602468,,3,,
53761,214581,2007-02-10 10:32:18,3,19.3997803855,6.20660965036
38440,214749,2007-02-08 12:48:50,2,28.5057017969,0.974186331263
14593,1644296,,5,,
152527,1644296,,7,,
122837,882852,2007-09-23 01:55:39,1,29.7284981801,2.12725865153
79882,529255,2007-06-16 17:44:31,2,28.1900181228,1.42736017329
118837,882994,2007-09-20 11:02:58,1,26.5047509998,2.17356255069
90588,529402,2007-06-26 00:07:25,5,28.7758944319,1.74559482781
97212,529680,2007-06-15 21:31:29,2,27.6002797707,1.27421348287
99745,529703,2007-06-17 20:41:25,2,27.7291332208,2.48730849357
131128,1645324,,1,,
104603,529925,2007-06-29 08:40:23,4,23.0955757684,4.68454357168
103255,530063,2007-06-20 20:53:05,3,31.6439989372,2.09944541771
97440,530101,2007-06-19 16:36:52,4,32.3038597082,2.07886970267
28147,1381445,2007-12-12 18:10:25,2,32.568863769,2.20063487454
101497,530175,2007-06-26 04:18:02,1,29.8649742111,2.01696277612
95019,530268,2007-06-26 00:00:34,2,29.7546281824,2.44094648258
104571,530293,2007-06-24 05:03:16,5,20.0958464342,4.72554165699
72291,530326,2007-06-25 22:21:00,1,31.8688484865,1.67726238467
9439,530418,2007-06-25 11:54:54,2,32.9968217201,5.86084084358
101192,530442,2007-06-15 22:13:58,1,29.374540261,2.09049427669
114324,1645332,,1,,
139371,1645332,,4,,
66537,884387,2007-09-19 23:24:24,2,29.3916909165,2.95477481435
102878,531096,2007-06-18 22:07:45,2,31.1831814095,2.53467705255
52752,531219,2007-06-29 17:28:49,2,31.1788347287,2.05538524588
102723,1644397,,3,,
55442,531330,2007-06-16 03:45:25,1,34.3575262137,3.11907660217
10752,885090,2007-09-16 13:48:11,2,27.5193018856,2.71732126761
94012,531385,2007-06-16 03:41:23,1,30.0260479583,2.54361378374
96576,531413,2007-06-26 14:35:37,4,31.1664982629,2.56021969721
357,1644409,,4,,
1288,885410,2007-09-16 15:39:12,1,28.3790877926,5.22045950094
90693,532196,2007-06-22 16:23:15,3,28.9171838552,1.63140432313
52020,532340,2007-06-16 13:06:12,3,29.5473616774,0.913080523363
99828,532582,2007-06-16 14:44:08,2,30.1089774404,2.33903977348
97662,886401,2007-10-06 03:28:40,4,31.3196081006,0.653482367934
62475,886502,2007-09-16 19:57:17,1,33.4488153203,1.44175751283
98208,1645351,,7,,
98301,532872,2007-06-20 06:31:37,3,27.6632324848,1.7655741217
54928,220883,2007-02-10 20:48:11,1,26.9774296706,2.9826830475
103868,533449,2007-06-17 16:37:54,2,30.9149517822,2.22629154067
44816,1644483,,2,,
103665,533465,2007-06-16 21:22:09,1,28.4632969889,2.35679528349
97604,533740,2007-07-01 14:31:14,4,27.9791175462,1.90672373167
94012,533903,2007-06-23 08:55:49,2,29.6029390226,2.00693279589
105012,534063,2007-07-13 19:02:15,3,27.6496415181,2.45840809076
43209,534171,2007-06-17 03:13:59,1,31.5129803295,2.17652696415
102274,534282,2007-06-17 03:25:14,5,28.6240653534,3.27397217267
86624,534322,2007-06-23 01:44:30,2,27.3014222057,2.32349173107
72275,888204,2007-09-20 00:32:33,2,31.4876006884,2.74059940648
51616,534385,2007-06-27 03:38:01,1,29.94360269,0.98655789378
50701,220896,2007-02-16 18:46:06,6,21.6626861073,3.38412946158
126884,1645378,,1,,
58563,1645378,,2,,
104807,535197,2007-06-17 13:24:40,1,29.4939975146,2.46302733607
103599,535323,2007-06-26 18:17:28,5,31.2248235637,3.63541212645
99784,535505,2007-06-28 14:00:20,3,31.1445656157,1.69533943502
43368,216153,2007-02-07 06:06:15,1,25.1712366167,2.13137277021
110650,889704,2007-09-17 13:45:46,2,27.6352227796,2.68928085308
3950,889730,2007-09-17 14:27:31,1,35.0596253211,2.72789450962
70841,535948,2007-06-26 17:54:25,1,29.0871751378,1.03273957621
25293,536020,2007-06-20 23:10:41,5,31.1863182906,0.987023235236
55889,1644594,,1,,
8099,1644594,,3,,
90400,536249,2007-06-17 18:15:28,1,31.5059987046,1.66564185609
18948,1387618,,2,,
82616,1740307,,1,,
6145,536382,2007-07-06 17:30:30,1,34.2965525347,1.49296431132
137104,890334,2007-09-17 17:16:46,1,26.6343819253,2.35922953364
35808,536511,2007-06-25 16:16:34,3,30.333082214,0.703635678163
30171,1645399,,3,,
137157,890637,2007-09-17 18:37:08,1,34.1403375146,3.89446707933
71876,536757,2007-07-24 05:00:38,3,28.7978217446,2.71262749755
7015,1388246,,5,,
75695,537124,2007-06-18 20:33:27,3,30.2389999191,1.5455535748
24881,1388686,,3,,
98100,537399,2007-06-18 01:43:22,3,30.6433759853,2.11666538755
22354,221215,2007-02-09 21:46:10,2,29.4961411948,3.30844102097
136351,891417,2007-09-17 20:45:57,1,26.5136815785,2.45623755937
191,1645411,,1,,
30571,1645411,,2,,
8099,216522,2007-02-12 15:15:21,1,28.7267932248,1.05980340547
133589,891588,2007-09-17 21:25:47,1,29.1016362413,2.24754533109
41332,891633,2007-09-25 17:24:39,1,32.8187084263,4.71647063197
94874,537826,2007-06-23 23:04:37,6,28.3981050013,1.58671862156
31680,537907,2007-06-22 12:46:04,2,33.109839831,1.69960012086
96576,537980,2007-06-28 20:18:47,2,32.2738277544,2.89013841838
61797,1644684,,5,,
191,1645418,,1,,
36294,216622,2007-02-11 21:15:12,2,27.1776760344,2.18709404298
96055,538433,2007-06-24 22:14:08,4,32.2723405144,1.72559497388
86742,538536,2007-06-29 17:04:10,4,31.8224012589,2.18723539106
30182,538561,2007-06-19 15:48:08,2,26.4316530574,1.10072454269
96336,538573,2007-07-04 14:56:48,2,28.8531447937,1.39410298585
101967,538633,2007-06-21 09:06:52,5,26.4862232318,2.08179819498
3558,538663,2007-06-23 12:43:44,1,29.9738703572,1.42517692115
7285,1645618,,3,,
160887,1389946,2007-12-19 21:53:58,2,21.1139378668,3.11000346825
67826,892646,2007-09-18 01:46:42,2,29.4041346912,1.70914851286
33409,538850,2007-06-19 15:58:17,2,30.4282665879,1.23786838151
100038,539166,2007-06-20 18:42:48,3,31.3290704198,2.04969530298
52671,216915,2007-02-11 01:11:07,1,27.2108840262,2.20921831299
15777,539264,2007-06-19 18:34:43,1,29.8163425094,1.07306280506
122558,893278,2007-09-22 10:22:02,4,29.6387019396,1.28555748766
39668,221393,2007-02-12 20:32:13,1,28.6881932391,2.41394529407
34360,1391025,2008-01-01 14:45:50,2,25.058461372,5.81139281357
131610,893795,2007-09-18 09:29:09,2,25.8762728062,1.56136985133
136084,1645436,,4,,
49950,539925,2007-06-27 19:12:57,1,30.2896031975,2.84364528028
105657,540070,2007-06-23 03:38:25,3,21.7188724824,5.22102935204
86526,540246,2007-07-02 08:33:47,4,31.9681681391,1.70159084261
27194,221352,2007-02-22 21:02:56,1,31.2833439255,2.1997232449
32738,217147,2007-02-08 21:34:55,2,30.6321133714,1.85679624398
121263,894338,2007-10-06 11:16:46,1,28.7648427446,1.45813978919
54537,540458,2007-06-20 19:38:44,2,30.2741941829,0.860514163946
59047,1644801,,5,,
23547,221268,2007-02-23 00:59:06,1,31.1538279632,2.17140241295
13073,1644804,,1,,
10539,540706,2007-07-05 06:21:32,3,32.7183146951,0.741946591333
149430,1644806,,8,,
102186,540726,2007-06-22 15:47:10,2,28.0567672932,2.62867226659
43874,1644808,,2,,
59047,1644808,,8,,
73347,1644809,,3,,
45504,540840,2007-07-07 03:09:01,3,32.6770747906,2.36281262662
32408,217218,2007-02-08 23:02:24,3,29.9639724437,1.12486137992
15568,541092,2007-06-26 12:47:26,4,31.0661229972,1.52417699608
105762,541110,2007-06-26 20:28:15,3,29.6627032649,3.77739614338
86318,895117,2007-09-25 16:59:12,1,30.5560278041,1.83367834943
42136,895132,2007-09-27 21:26:07,1,29.2499291413,1.99022001468
105704,541198,2007-07-08 16:15:20,4,27.8497441135,3.8253167754
89689,541427,2007-06-19 02:57:47,1,31.0206641393,1.82858674285
93246,895448,2007-09-18 18:57:11,4,25.7625614499,1.81720931099
88871,541505,2007-06-21 03:10:38,1,28.8302538415,1.59641460858
70077,541600,2007-06-24 10:01:44,2,30.1187018942,2.26636430315
76481,541746,2007-06-21 13:35:53,1,29.4140869386,1.39054366425
88455,541769,2007-07-04 15:51:00,3,29.3378893778,1.54483243264
176296,1644847,,8,,
104289,541996,2007-06-19 14:23:47,2,27.4806739638,3.23558601566
124825,896198,2007-09-29 03:20:15,2,25.9580862163,2.87240745813
103573,542203,2007-07-02 17:39:48,2,33.4794780031,2.25240208933
82525,1644866,,4,,
41639,1644866,,6,,
75675,542322,2007-06-23 12:41:11,1,31.5383575948,3.80564937236
53190,217561,2007-02-14 13:55:03,3,27.0357685363,2.57377575604
103918,542585,2007-07-05 06:59:27,1,30.3691759596,2.21409562449
105643,542611,2007-06-23 22:55:24,2,27.1957732324,2.41485973875
101634,542893,2007-06-25 18:54:35,3,29.0980230901,2.02566086417
103658,542978,2007-06-24 11:56:24,2,27.4167525775,2.34709210608
44084,222772,2007-02-17 14:22:59,2,29.2765228789,1.92111848708
55389,2401880,,2,,
31433,543255,2007-06-22 16:43:53,2,27.4032522274,0.670412316149
137774,897324,2007-09-28 00:54:11,4,25.9002191011,3.96916773012
135584,1644904,,3,,
98330,543289,2007-06-25 04:32:26,2,28.2828786514,1.98555696982
89031,2401880,,8,,
79351,543466,2007-06-23 03:21:24,1,28.4741475836,2.43935175094
16328,2238965,,1,,
136163,897693,2007-09-19 03:50:27,1,26.3824535465,2.72058288438
54171,217639,2007-02-14 21:30:08,2,31.5601331404,2.82774133768
103889,1395057,2008-01-02 17:06:16,3,28.8660188034,2.10149008216
74647,543830,2007-06-22 03:16:00,2,27.7141325821,1.14128972955
97859,543888,2007-07-21 14:05:32,2,32.3368264618,3.75473195359
49456,217990,2007-02-12 17:54:20,1,24.803665644,2.00405971928
48999,544252,2007-06-23 16:06:02,1,31.1723613168,1.74105428617
82139,544295,2007-06-28 21:06:20,1,29.6200227738,2.01131438159
179127,1645489,,8,,
28298,898588,2007-09-19 09:53:50,1,29.3622499997,1.5579820615
98483,544534,2007-06-25 01:59:36,1,28.1557021816,1.81607194344
1787,1645664,,1,,
83420,545160,2007-06-20 04:08:36,1,32.4394633107,2.12258702634
47713,218333,2007-02-15 14:58:15,1,32.0225674193,2.35988504337
35676,1645664,,2,,
7206,1396811,,1,,
52706,221688,2007-02-19 21:04:55,6,33.8270930358,2.70698707333
103826,546275,2007-06-22 20:43:40,1,22.7139845385,3.20487408396
4381,1397389,,2,,
97555,546527,2007-06-22 11:20:33,1,23.2226781391,2.02141722646
71891,1645665,,1,,
73740,1645665,,2,,
88509,1645665,,4,,
58731,2241859,,4,,
46040,546869,2007-06-24 03:47:37,1,26.947205825,2.80596999527
55133,218854,2007-02-19 16:02:15,3,24.3871508823,3.54113470952
49958,218828,2007-02-09 21:15:07,2,28.7786028402,2.29585972737
101214,547252,2007-07-05 21:12:01,6,29.2655738536,1.41024880835
55723,901559,2007-09-19 23:56:32,1,29.4399432479,2.81680302089
59005,547615,2007-06-24 16:41:23,3,39.9731565946,2.69045323423
52935,218971,2007-02-14 17:25:00,2,30.6925566357,4.90090896925
97305,547757,2007-06-21 00:53:15,1,30.1621049277,1.98820160114
78051,547780,2007-07-14 12:44:38,2,27.8946360902,1.56416430592
99567,547863,2007-06-26 02:39:16,1,26.0559814011,2.5332607039
90884,547939,2007-06-30 23:16:33,4,26.1578753701,2.49546767012
101257,548022,2007-06-27 04:06:23,2,29.4796977282,1.95176725114
101634,548142,2007-06-25 05:42:27,3,29.4716975889,1.96314426519
47564,548286,2007-06-21 02:16:46,2,29.8306783645,0.999630540673
118381,902878,2007-09-30 07:57:00,3,30.1299464988,1.27556704007
120242,1399851,2007-12-15 14:24:09,1,31.3257947382,0.781256130273
155510,1399896,2007-12-15 15:40:09,2,28.08901189,2.51828751128
91585,1645639,,1,,
39458,549318,2007-06-24 10:12:22,4,28.8413726979,1.25421709459
77692,549443,2007-07-02 20:20:34,1,30.4322283218,1.87709698522
136951,903697,2007-09-20 13:40:46,1,31.4462246006,2.51728411385
98176,549471,2007-06-26 16:14:49,2,29.2916736884,1.8295088558
79307,549503,2007-06-28 22:05:48,2,30.9816834254,2.19740199145
164139,1650706,,4,,
78366,549521,2007-06-26 03:11:43,2,32.0144407995,3.18934865957
60907,903878,2007-09-20 15:07:22,1,26.1426763354,3.50422972555
55981,223618,2007-02-22 17:59:43,3,26.6098128453,0.823476004519
188285,2245220,2008-04-15 23:23:19,8,30.3206195961,0.736327814078
101207,550157,2007-06-21 17:00:44,1,30.1880123902,1.69313224811
56617,550243,2007-07-12 03:02:13,2,28.6014591096,1.08392574233
105660,904634,2007-09-22 14:31:02,2,33.5282422448,1.30691494314
186065,2402017,,1,,
177794,2402017,,3,,
94016,550700,2007-06-27 20:17:06,3,32.5899514749,2.34395000892
133203,905201,2007-09-26 08:26:11,2,28.307519808,1.78417857948
89161,551014,2007-06-23 21:15:25,1,30.6834472151,1.94930254158
82227,551131,2007-06-26 07:19:51,1,33.618639241,2.13917192489
129075,905492,2007-09-28 19:35:10,3,29.2779278776,1.86575548326
63800,551365,2007-06-27 06:35:24,3,31.455427507,1.51652935815
106150,905763,2007-09-20 21:29:11,2,29.6312285544,3.08658791341
39850,224325,2007-02-11 20:09:09,1,28.7489291176,3.00417957642
86108,551840,2007-07-11 16:17:24,3,27.0909532501,2.44006312801
96258,551886,2007-06-24 05:29:24,2,27.4949139613,1.7171192854
71829,551938,2007-06-26 22:36:22,1,26.9623613405,2.82737766788
90123,552229,2007-06-26 14:28:59,2,28.6590336479,1.71261075165
105359,552336,2007-06-22 01:22:24,1,31.1063857779,2.84462943874
84324,552511,2007-06-22 02:06:22,1,25.0946341147,2.19488554795
48495,224584,2007-02-23 05:44:15,1,29.1588928998,1.94448074045
74277,552701,2007-06-28 13:21:08,3,31.77240491,1.82508348674
137899,907057,2007-09-24 02:05:17,2,19.5384172246,3.22067420671
156528,1647430,,1,,
91097,552936,2007-07-04 03:02:46,4,29.3219978984,1.51865891785
105448,1647431,,2,,
136841,1647431,,5,,
46990,553499,2007-06-24 00:15:43,1,33.0663030978,2.00487634992
44007,553507,2007-06-24 08:44:37,2,28.5954037099,3.94017406317
106759,553521,2007-07-02 08:28:35,3,29.4775708227,3.18680348739
98290,553592,2007-06-23 16:07:58,1,28.5469136903,1.88974238338
69013,553707,2007-06-30 13:53:04,2,30.5168532108,1.38863768888
77952,1405167,,1,,
106861,554442,2007-07-10 19:03:50,4,37.7823053877,4.50224507938
17076,554554,2007-06-30 07:01:11,2,29.5868164702,1.93529710639
127495,908946,2007-09-21 14:53:20,1,28.6077791853,2.02353917127
158788,1406000,2007-12-16 14:37:35,2,29.3504811156,1.73429939947
123109,1645971,,1,,
93565,555292,2007-06-23 21:47:41,1,30.7785983054,1.96916201072
89508,909737,2007-09-21 17:58:54,1,29.0297493169,4.12787562866
52997,225511,2007-02-18 10:29:19,1,30.2619077744,2.63746046213
60900,1645999,,1,,
97023,555832,2007-06-25 14:06:23,1,29.4992193588,1.37887118298
101361,555858,2007-06-25 16:40:00,3,29.6290556755,1.79820293738
46574,1407337,,2,,
44302,1646009,,3,,
66331,556202,2007-07-13 10:59:47,2,26.7477444932,1.74843729377
126434,910692,2007-09-25 15:25:47,2,32.804223369,2.1123769286
44119,556259,2007-07-05 00:20:19,6,31.3347615954,2.2633815269
136443,910981,2007-09-21 22:11:39,2,30.2092494608,2.37203941467
3791,556531,2007-06-29 17:25:23,1,31.5379424171,1.05614761336
105007,557076,2007-06-28 22:55:50,5,30.5162936201,2.00857054337
51869,1408396,,3,,
6145,225502,2007-02-16 07:44:36,1,32.2427716377,1.18453526121
130750,1408764,2007-12-19 20:15:23,1,30.4175629332,1.9048862697
89525,911974,2007-09-22 01:16:05,2,31.5466158041,2.06556913952
97684,912030,2007-10-08 00:04:00,5,21.8082969473,4.70492128797
59722,1647490,,1,,
41042,1408944,,1,,
60590,1647490,,1,,
101332,557723,2007-06-25 01:44:25,3,30.9457530199,2.53941594306
67255,1647490,,2,,
127221,1647490,,2,,
104832,557875,2007-06-28 02:20:25,3,31.9004865768,2.61116196008
86563,1749480,,1,,
95648,558045,2007-07-06 03:09:52,2,28.8718215839,1.51400316528
89046,558224,2007-06-23 16:50:26,1,27.3992010492,2.16467657172
136426,912783,2007-09-22 05:13:31,1,23.0347230095,3.92921043498
16869,558315,2007-08-01 23:59:43,2,30.6437603612,1.29515925405
2036,1647487,,1,,
55559,913297,2007-09-22 09:52:42,2,31.1789254661,0.899403141231
100059,558850,2007-06-30 15:03:17,3,26.2280836623,2.80175171693
103924,558856,2007-06-25 04:47:56,3,19.7625431186,2.33019519047
134534,913416,2007-09-22 11:40:24,1,31.4369646013,2.38551629046
123177,913461,2007-10-11 19:14:43,3,32.2144989479,3.79200571519
69314,913527,2007-09-22 11:48:14,2,30.9796634553,2.55754901552
24840,559136,2007-06-24 21:27:55,1,30.7669007643,1.25494255236
52844,559168,2007-06-26 12:52:00,2,23.2835345307,1.9255071908
